Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
16c89a2c-253d-3596-8cbc-3b18ff53bd1b,65f0254a-73a3-3b06-bced-54d511445535,Maira380 Carter549,F,GENERAL PRACTICE,720 BOSTON POST ROAD,MARLBOROUGH,MA,017523766,42.355106,-71.47654,11,0
eeaa055a-11b4-362a-9a47-37b744fb76d0,b8e724d5-b999-3029-8a2d-ad30fbd0b9ce,Dorris197 Rolfson709,F,GENERAL PRACTICE,63 MAIN ST,BROCKTON,MA,023014042,42.084598840000005,-71.01995972,49,0
a583eb7c-17b8-3040-8848-45d82c9f7098,901c2d40-1ca3-3879-9a20-c663b8adc0a9,Chanelle850 Schuster709,F,GENERAL PRACTICE,800 WASHINGTON STREET,STONEHAM,MA,021802445,42.4863168,-71.0928919,2291,0
47740d19-679d-3d29-b87b-285538321f1c,6170552c-4d27-3e64-8068-64a380f1837d,Jackelyn13 Pacocha935,F,GENERAL PRACTICE,76 SUMMER ST,HAVERHILL,MA,018305814,42.7786873,-71.07306505177553,4339,0
7061f422-911a-3bf0-a0f3-78090f2c6d23,e6cc6043-299a-3581-8f6b-b3b5d62c46ae,Ellen406 Farrell962,F,GENERAL PRACTICE,532 SUMNER AVE,SPRINGFIELD,MA,011082458,42.08631583333334,-72.55792579166666,750,0
3252bf9d-a863-3f37-acc5-4b0f98c9bafd,b9e35b8a-9831-32d8-a6dc-d7a546c126b0,Venus149 Blick895,F,GENERAL PRACTICE,111 HUNTOON MEMORIAL HIGHWAY  1ST FLOOR,SPRINGFIELD,MA,011092550,42.1018764,-72.5886727,3371,0
4821c865-ee58-3dfb-ba5c-83b223576f43,06988693-a9d8-392b-a2ce-a07de8a931ad,Jimmie93 Reinger292,M,GENERAL PRACTICE,136 BOSTON POST RD,SUDBURY,MA,017762406,42.3638568,-71.39664274207772,4,0
3c3e8752-e373-350a-bff8-e3f338b79c83,70d5bbef-3c05-3318-b9d7-003dc8fbb8cf,Shenika151 Little434,F,GENERAL PRACTICE,33 SUMMER ST,TAUNTON,MA,027803479,41.9005416,-71.08895606814966,2,0
8d35cf91-56b2-3c79-b91d-3952451a9e4a,22249c0a-8ce9-3726-a3bb-b037c773ce5c,Thaddeus38 Sauer652,M,GENERAL PRACTICE,337 NEPONSET AVENUE,DORCHESTER,MA,021223103,42.2875144,-71.0470691675753,41,0
79b8692e-45ab-3c34-bd20-d312aa8f2825,7a75decf-7d3f-3b0d-8c2b-3abf0a8c7f58,Afton574 Kulas532,F,GENERAL PRACTICE,169 LIBERTY ST,MIDDLETON,MA,019491003,42.615226050000004,-71.0144865346162,302,0
aea3f2f0-427c-3253-8c29-acabc7269612,18df2721-3f76-3f83-94d5-63597cedd298,Gail741 Romaguera67,M,GENERAL PRACTICE,909 SUMNER ST,STOUGHTON,MA,020723396,42.1005097,-71.0830269025407,1805,0
312af447-cc76-3ad3-9b80-8062fa0d39c7,46a09a29-4bda-3572-89dd-5def154669ed,Julian715 Kiehn525,M,GENERAL PRACTICE,4901 N MAIN ST,FALL RIVER,MA,027202080,41.758923100000004,-71.11356439219409,4,0
17fda55a-9103-3856-9b58-76901a33cde2,b1965e0b-9ef4-3e96-bad6-cb88ea7e7324,Jerrell6 Breitenberg711,M,GENERAL PRACTICE,1 HOSPITAL RD,OAK BLUFFS,MA,025571406,41.46063105,-70.57989080295974,71,0
9bb79c44-97cf-30f6-b42d-5b76a8b4f1c0,38508743-50d1-3429-8fe2-37e42ddaf20e,Marth98 Mayer370,F,GENERAL PRACTICE,164 HIGH ST,GREENFIELD,MA,013012778,42.595268700000005,-72.59288632376354,2385,0
99f3f964-6185-3b4d-a6fc-6fe7de9afc45,2f735290-1603-31b5-b561-7c8e0d413170,Amado512 Adams676,M,GENERAL PRACTICE,100 FOXBOROUGH BLVD STE 230,FOXBOROUGH,MA,020352878,42.041851949999995,-71.23486657070565,121,0
215db1bb-5673-3047-ad97-397b4ce9a2ef,6b2e5b97-70f6-3219-8c99-86de138e6808,Tomeka87 Rutherford999,F,GENERAL PRACTICE,123 SUMMER ST,WORCESTER,MA,01608,42.26496835,-71.79655403681465,50,0
8673197f-4b1d-3d0c-a187-d7b89841e31f,27bf2e46-7445-35e7-9106-3ce1b074db47,Kathryn101 Donnelly343,F,GENERAL PRACTICE,80 BOSTON RD,NORTH BILLERICA,MA,018621034,42.5871093,-71.2948553,11,0
06d53e7f-ca9d-33e8-9295-2860242af1b1,e1818b21-4458-3b9c-b2b8-7ed6f57ae078,Tamisha203 Wilderman619,F,GENERAL PRACTICE,2399 BOSTON ROAD,WILBRAHAM,MA,010951185,42.14668485,-72.45048427046072,200,0
5770f989-7bd3-397f-baa4-989b18adb5a6,970993ce-f590-3150-9733-0e02c569b87f,Anthony633 Wilderman619,F,GENERAL PRACTICE,150 YORK ST,STOUGHTON,MA,020721829,42.144646800000004,-71.09875876961266,5,0
5e973522-4db1-3e1d-92ce-0f845d9abd98,f3238779-4ca7-309e-ba0b-c6cce084ccaf,Jacobo456 Tejeda887,M,GENERAL PRACTICE,356 MAIN ST,HAVERHILL,MA,018304008,42.7828744,-71.07777605304592,17,0
d2cb9ced-b12e-350b-9cc4-269d9d68f0a2,328f813e-4de8-3ec2-a113-43f3ddfb0b2a,Mateo562 García15,M,GENERAL PRACTICE,30-40 WESTPARK STREET,BROCKTON,MA,023015241,42.0834335,-71.0183787,788,0
dde01e4c-f37e-3173-b11a-1ea64eaf04fe,8d110f42-6f75-3751-b0c5-b45ab08333a1,Shonna561 Feest103,F,GENERAL PRACTICE,88 WASHINGTON ST,TAUNTON,MA,027802465,41.9062805,-71.09518121351795,440,0
7712527d-f5ee-3fdc-a17d-de69d37fc804,200746fc-5d0f-3ec7-a2a9-3d9a219ee139,Arlen68 Rippin620,M,GENERAL PRACTICE,800 CUMMINGS PARK  SUITE 3100,WOBURN,MA,018016355,42.4977745,-71.1237712,34,0
0ec1655e-8a11-3bc7-9dd0-4bfa11962ee6,d6600c68-8a26-3a88-86e2-99517365c10a,Jerald662 Wolf938,M,GENERAL PRACTICE,175 Elm Street,New Bedford,MA,02740,41.635937,-70.92991,100,0
366d7a5b-dbf5-3476-a0f8-904f0ccd94c0,954e01a8-3b27-314e-9c77-254f1ac9c917,Danial835 Lehner980,M,GENERAL PRACTICE,116 Long Pond Road,Plymouth,MA,02360,41.924313,-70.656654,654,0
21fa7d6b-13a9-3a4d-87c2-fafe1476dbac,dd3307db-114c-3f11-be44-a9eef6bb3fc5,Francis500 Ratke343,M,GENERAL PRACTICE,269 UNION STREET,LYNN,MA,019011201,42.4652772,-70.94362420273097,577,0
83207e34-66f1-3dc3-b330-77457db8e887,810c33cd-83fe-36e9-8fe6-ef78eb2c6fb9,Brenton674 Hackett68,M,GENERAL PRACTICE,3 VISION DR,NATICK,MA,017602059,42.3026972,-71.35370110550767,2,0
0a161471-0fe3-3868-baf8-ca608bcde87e,36d96ba1-1b43-3fda-b4b0-84205d5b3a16,Nickie321 O'Conner199,F,GENERAL PRACTICE,10 BELLAMY ST,BRIGHTON,MA,021351502,42.354847649999996,-71.16853348093532,8,0
06bbacd3-e238-3a52-a673-0d0d448a4215,1d87bbfa-19aa-3128-adca-420ff8d5a12a,Junior695 Pacocha935,M,GENERAL PRACTICE,771 CHURCH ST,NORTH ADAMS,MA,012474109,42.680927100000005,-73.09950699822534,123,0
ebedd358-b65f-3ade-bed9-3d4b06487a41,f2068cee-c75c-321d-9b2c-c33535db89c9,Charles364 Prosacco716,F,GENERAL PRACTICE,32 BOSSI AVE,RANDOLPH,MA,023682002,42.20017865,-71.0582074,448,0
b54ba16f-a05b-3f24-9126-162ab029bd62,66505876-04a4-3f6e-9aa8-7232ee43ab76,Iola859 Rodriguez71,F,GENERAL PRACTICE,548 ELM STREET,NORTHAMPTON,MA,010602832,42.327755,-72.657308,7,0
0fa103b0-33d2-3bc4-ae5f-b42d6050f477,ab7d1a51-1c58-37f8-94fc-e5d55eae38c1,Alfreda3 Walsh511,F,GENERAL PRACTICE,101 AMESBURY ST,LAWRENCE,MA,018401311,42.70904,-71.16393,134,0
3a82d045-3e31-3460-b389-f267379ff91f,9285ca02-6788-3ae1-b1b7-3b313abbfea1,Hilary419 Dach178,F,GENERAL PRACTICE,59 COOLIDGE HILL RD,WATERTOWN,MA,024722816,42.36721805,-71.1528107445055,7,0
33ac4495-462a-324f-a439-a50590612598,9b1f8cd0-2246-3f4f-82df-23ea314c7665,Claudio955 Bruen238,M,GENERAL PRACTICE,800 ESSEX ST,LAWRENCE,MA,018414617,42.70162725,-71.1755487945157,11,0
4f3ffcd9-9c56-35bb-933d-fddb12cb556d,357e489c-304e-3495-8354-62e85b5896b5,Lourdes258 Alva958,F,GENERAL PRACTICE,75 HERRICK ST,BEVERLY,MA,019155900,42.56305785,-70.87604053437136,135,0
eb00fee5-5adb-3c59-97ee-51fdaae15502,15d4c950-4691-3996-b4c4-bf06bfb58ff7,Azucena377 Crona259,F,GENERAL PRACTICE,70 EAST ST,METHUEN,MA,018445883,42.7285558,-71.16833738237946,5137,0
df3d5560-2976-3b36-a6cf-cf69ff5cc102,655f2a4f-419c-39d3-8ed6-6c4117eb7e32,Gerardo48 Herzog843,M,GENERAL PRACTICE,21 MAIN ST,NORTH READING,MA,018641326,42.566971949999996,-71.10799861135133,214,0
0ba524e0-cf30-356a-9139-cc0e15794705,5018c664-e283-30eb-932a-529d9a19b3b5,Numbers230 Stehr398,M,GENERAL PRACTICE,300 SOUTH ST,WOBURN,MA,018014979,42.473347,-71.144086,1344,0
3c41bce8-cd45-3cea-8378-4eb9ea1e91b9,2e8b42f8-4300-30a9-a576-d513d1021a0a,Chris95 Haag279,M,GENERAL PRACTICE,600 CLARK RD,TEWKSBURY,MA,018761699,42.63120935,-71.27023603178071,1434,0
b0ad56b8-9b7c-318d-b7df-b916a50347ad,0caa0116-ef9a-3d4c-bcff-9c405a9d2bda,Yasmin241 Emard19,F,GENERAL PRACTICE,105 CHESTNUT ST STE 35,PLYMOUTH,MA,023604054,41.884685,-70.847219,518,0
364fdac0-cd21-3cf2-a067-6895cc97c95c,5ba77f2c-8ce5-3dde-bb46-3ffcceb3bfbf,Cedric746 Quitzon246,M,GENERAL PRACTICE,188 FLORENCE ST,CHESTNUT HILL,MA,024672641,42.31835025,-71.17401686317635,4,0
0fa519f3-59ce-3217-a680-4c742cc7938c,4ff3563e-f909-3a06-902d-26c28d9d5355,Kirk871 Cormier289,M,GENERAL PRACTICE,876 FALMOUTH RD,HYANNIS,MA,026012322,41.6619029,-70.31909857281401,7,0
df373642-f9e7-3a6c-ab5a-8633b4405c09,847ba43f-362d-3325-a095-93eb95d9dd90,Anton902 Bayer639,M,GENERAL PRACTICE,60 E SILVER ST,WESTFIELD,MA,010854434,42.1147598,-72.73956114707532,2,0
fa4b91d3-3335-37a3-9f39-c5e193dc8f0b,d140ed3f-2696-3e78-bd77-1c959ec4fc4d,Orpha286 Marks830,F,GENERAL PRACTICE,863 HATHAWAY ROAD,NEW BEDFORD,MA,027401916,41.6512968,-70.9669902070805,331,0
290821ab-8e9a-3609-bb85-32a7aab37058,1cff30ba-b91f-3ea2-b80b-770d67856358,Duncan491 Halvorson124,M,GENERAL PRACTICE,359 JONES RD,FALMOUTH,MA,025403341,41.5591273,-70.60352436630029,154,0
8dcc9a36-3f5d-3c97-ac44-c7456e4c5844,d4e48a16-0a60-3e90-81e5-c35b22ffe6af,Bertram873 Kutch271,M,GENERAL PRACTICE,856 STATE RD,NORTH ADAMS,MA,012473027,42.69967208677275,-73.16330754755236,423,0
3add5bdb-5916-3f61-8f5a-2dd41b330317,a609d72c-6c90-3703-8500-02b8c9c0f6dc,Megan108 Dickens475,F,GENERAL PRACTICE,1000 NORTH ST,PITTSFIELD,MA,012011520,42.4680348,-73.24334506233173,2,0
e8188bbf-5a0e-326b-82b0-21b107cceead,4ff8b164-4cf5-3ab4-b0f2-7ce8fda920e5,Latrisha74 Mante251,F,GENERAL PRACTICE,800 WASHINGTON ST,WORCESTER,MA,016550002,42.180483,-71.867782,467,0
d4c78dc7-4f9f-3a60-8884-881b3a5561b6,f7171d7c-0d92-33cf-98dc-abd628d79750,Malissa448 Schmidt332,F,GENERAL PRACTICE,431 POND ST,JAMAICA PLAIN,MA,021303402,42.310128500000005,-71.1321602569144,1,0
d1d542f2-88c7-30ff-833a-5537e34c57ff,6f95a7a4-3343-3d14-b8b5-35d1e3247551,Denis399 Bailey598,M,GENERAL PRACTICE,254 BILLERICA RD,CHELMSFORD,MA,018244114,42.5969934,-71.3233653623669,4,0
f6414dd4-78c1-3d93-ab63-18baee3e9b25,39c15c0f-5c49-311e-99d2-1fb99d80e06e,Nancie476 Homenick806,F,GENERAL PRACTICE,398 NEPONSET AVE,DORCHESTER,MA,021223134,42.286764399999996,-71.04402811508834,323,0
8cbb6081-2d78-3555-ba4c-1a1a2a6f66a9,c3e56d13-ebb5-3d4d-908f-3f2a6a4de7aa,Willette878 Reynolds644,F,GENERAL PRACTICE,233 MIDDLE ST,BRAINTREE,MA,021844840,42.2180597,-70.9924896,1,0
abcbc418-5c20-35a5-a953-b9efb0311ae4,e39e92a8-2fde-314a-8fb1-8551218f03d9,Reinaldo138 Runolfsdottir785,M,GENERAL PRACTICE,60 EAST ST,METHUEN,MA,018444547,42.7265686,-71.16640139527428,187,0
9427a334-f72e-31e1-b270-ae28114a16a7,8f22037a-070f-3fcf-8f39-fa879f0ae107,Albert312 Hermann103,M,GENERAL PRACTICE,567 DARTMOUTH ST,S DARTMOUTH,MA,027481826,41.61112,-70.93937914285715,6,0
8cfa541f-bb40-309e-aa7b-a0452a791760,bccd7d67-203c-3d93-b6b0-bff5a146cd1d,Lorenzo669 Araña824,M,GENERAL PRACTICE,286 WASHINGTON ST,STOUGHTON,MA,020721763,42.1384306,-71.1022598,1131,0
9aef001a-e4b4-3ca2-b47e-03b18cc0208a,07baae96-3d74-3c69-a845-dad7b792eb52,Sheryl275 Brekke496,F,GENERAL PRACTICE,42 ASBURY ST,SOUTH HAMILTON,MA,019821808,42.61322825,-70.87300675048934,26,0
f9cb5cca-de3f-3e9e-ae35-eabb43a3cb56,63cb4d95-04a9-3a35-b5d9-f89e0377a48d,Thanh759 Weber641,M,GENERAL PRACTICE,211 PARK ST,ATTLEBORO,MA,027033143,41.9419187,-71.2752081695297,1066,0
1e93c732-17d3-3e0e-9ced-65e69d65c458,13f83225-b984-345a-a353-11237d5aadfb,Mitchell808 Schroeder447,M,GENERAL PRACTICE,450 W RIVER ST,ORANGE,MA,013641408,42.5928702,-72.32953998953418,160,0
9479cdcd-77a6-3335-9bdc-db1910c0cf9c,45e64170-207e-3786-b970-76fca7a5691b,Myron933 Hilpert278,M,GENERAL PRACTICE,50 INDIAN NECK RD,WAREHAM,MA,025712174,41.7539753,-70.69890130810117,6,0
ed70da68-9993-3f3a-a43a-7abe3e578a4c,6e290541-eba3-37fc-a3e2-e58f77e84c7e,Christeen33 Toy286,F,GENERAL PRACTICE,15 LENOX ST.,SPRINGFIELD,MA,011083122,42.085779,-72.55846414285715,354,0
7c1f4a1a-74a1-33ae-8b07-17deb68b0a64,263d1b03-1560-3fc3-b93d-c33a0cbd5837,Víctor493 Zambrano764,M,GENERAL PRACTICE,10 RIVERSIDE DRIVE  STE 201,LAKEVILLE,MA,023471689,41.8771119,-70.92344635,58,0
a46246f9-acfd-33bf-b85b-3986fcbc3b62,32741060-a632-36de-907b-3c21caacf07a,Eliana466 Wehner319,F,GENERAL PRACTICE,455 BRAYTON AVE,SOMERSET,MA,027262642,41.7294555,-71.16190171707717,2,0
0ef385bf-76c1-3e4d-97ae-0623d9d9b5de,4e880cb9-1ca0-3582-b8cf-8a59b0d2b878,Haywood675 Bednar518,M,GENERAL PRACTICE,51 S CHURCH ST,PITTSFIELD,MA,012016178,42.44648205,-73.25863241543368,446,0
86af92a1-f5ce-3b43-8605-0c03ffe920f4,432821fe-58ed-33eb-823c-b4447a52c7e9,Ignacio928 O'Keefe54,M,GENERAL PRACTICE,1071 VARNUM AVE,LOWELL,MA,018541131,42.64497212195122,-71.36843231707317,2,0
7fa49ea2-52c1-3efa-9101-b0390156e39f,a2a41caf-758f-3962-8e5f-e6e603f93d17,Rhett759 Padberg411,M,GENERAL PRACTICE,111 HUNTOON MEMORIAL HWY,ROCHDALE,MA,015421305,42.2020225,-71.89891616754682,2876,0
f43b40f0-f350-31ff-88bc-e917f53cdc5e,ca62a361-9c79-32d1-92cc-ffc0d5d19679,Benedict104 Barrows492,M,GENERAL PRACTICE,19 HENRY ST,SHARON,MA,020671714,42.109147300000004,-71.20768205338297,227,0
eaebd2cb-88f3-3f03-aec0-a10404612b57,0d24cc89-3256-330c-b36d-d8de8babef84,Will178 Bernhard322,M,GENERAL PRACTICE,1030 FALMOUTH RD,SOUTH YARMOUTH,MA,026641218,41.6667779,-70.1847414,539,0
b9a2c12d-0315-3c89-9083-931aaf674a71,8ae6a210-708f-3b23-b7d3-ac7948abd2b0,Khalilah870 Dare640,F,GENERAL PRACTICE,631 LINCOLN ST,WORCESTER,MA,016052010,42.2975664,-71.76536802164628,34,0
ae545745-75ad-3cb5-8745-20369adc61fd,ce5a2589-44ba-3e2f-ac0d-76c482da6091,Kevin729 Moore224,M,GENERAL PRACTICE,178 LOWELL STREET,LEXINGTON,MA,024202719,42.438544300000004,-71.19310317632329,2,0
510da2cf-1c20-33e6-9371-af59cbfd7f5f,db28cc9a-fdfb-35a6-aef7-ab9b933ef244,Clement78 Gleason633,M,GENERAL PRACTICE,8 DANA STREET,CAMBRIDGE,MA,021385402,42.3694992,-71.11011030010101,237,0
42110221-b6e2-3bf7-96fd-591a655082b1,b7bec03f-a254-3059-b3f7-616d9a70d26f,Telma919 Powlowski563,F,GENERAL PRACTICE,751 SCHOOL ST,WEBSTER,MA,015702924,42.036747500000004,-71.88077470887096,1,0
24020e66-9667-368a-9d04-126803aea3c7,19a65317-5d32-355e-8f82-88933d48366d,Carl856 King743,F,GENERAL PRACTICE,5 PRECINCT ST,LAKEVILLE,MA,023471468,41.8455651,-70.95195924208448,189,0
e9b1121a-00fe-37a7-a573-23a6cb11bbe0,844a8cb2-4164-35b2-88b8-dffa2889a738,Alonzo487 Conn188,M,GENERAL PRACTICE,150 UNIVERSITY DRIVE,AMHERST,MA,010022232,42.368937,-72.53247107203978,125,0
33dcb8c6-794c-3343-8e16-d72252371051,5cd349bd-0515-3d84-b531-b9a07b4577f4,Benny518 Fahey393,M,GENERAL PRACTICE,1748 HIGHLAND AVE,FALL RIVER,MA,027204305,41.727794450000005,-71.13606963451934,4,0
e4981939-d74e-3776-bb5e-f852c9ff355f,ee6705d5-db4a-3120-bbe1-1e72972a841f,Erick204 Huel628,M,GENERAL PRACTICE,101 JACKSON ST,LOWELL,MA,018522103,42.64221447368421,-71.31029421052632,228,0
c9f7ba8e-267b-3616-a81b-3e9e2e64a5ce,bfb9ab7d-7b8a-36c9-ac27-d210a6f6f412,Neal874 Bechtelar572,M,GENERAL PRACTICE,8 LEWIS POINT ROAD,BUZZARDS BAY,MA,025325613,41.745383,-70.618087,3,0
150071d8-fd9b-3e0c-b4be-42ee9b5ea685,a6fb79e7-4abb-3a68-b62d-e501427fdca4,Ricky354 Renner328,M,GENERAL PRACTICE,489 WASHINGTON ST STE 202,AUBURN,MA,015015709,42.187836,-71.83104,504,0
5a0141d4-27f7-3530-9337-ee53591f3b9d,52e42aa3-27fb-3298-a3ae-25529dfe6347,Ambrose149 Mills423,M,GENERAL PRACTICE,85 BEAUMONT DR,NORTHBRIDGE,MA,015341093,42.15719035,-71.6521339767302,2,0
343f5fe4-9629-3a4d-ad66-95b727cfc9c0,756ed90d-15f4-377d-b99f-ca1de5633481,Cathleen724 Runte676,F,GENERAL PRACTICE,115 HOLLISTON ST,MEDWAY,MA,020531954,42.158983899999996,-71.41067830029175,1,0
7aebf8f1-c769-346c-b967-6d106c7c1c52,b92c875d-5390-3cc7-9cc5-67ade724daf3,Deon400 Hansen121,F,GENERAL PRACTICE,65 COOPER ST,AGAWAM,MA,010010325,42.07895845,-72.62045515660407,2,0
ee1f71fb-aff9-3cea-a279-42934c3aba89,5117bb89-3a9f-3740-a0f1-c3a1a8d7851e,Rashad361 Predovic534,M,GENERAL PRACTICE,20 ELM ST,PITTSFIELD,MA,012016502,42.4458896,-73.2448206979669,170,0
76a2b149-828f-3a08-8e43-9f3df0723d2c,4e3c60e6-dbed-32c3-9b03-767d7fbc82b0,Gordon377 Lind531,M,GENERAL PRACTICE,222 RIVER RD,LEEDS,MA,010539783,42.364084399999996,-72.70745188531934,11,0
79ce873e-4136-39d3-b84c-b8e267815788,c976236d-9c9e-325c-ace2-d000b584f709,Lucio648 Botsford977,M,GENERAL PRACTICE,599 CANAL ST,LAWRENCE,MA,018401244,42.70354794949495,-71.1661647979798,42,0
5cb5b707-6b5e-3fdd-8609-195d4ac587fc,fcad54de-c1cb-3039-8e22-1d2d28134044,Cleveland582 Lesch175,M,GENERAL PRACTICE,70 EAST ST,METHUEN,MA,018444597,42.7285558,-71.16833738237946,28,0
a40c8a18-5132-37f4-8226-dce5d7f2eab2,9d0e702d-50a0-3f4c-9126-0951d560fd4b,Hellen346 Roberts511,F,GENERAL PRACTICE,189 MAY ST,WORCESTER,MA,016024339,42.25986305,-71.83597786023279,1787,0
6c0999a9-4291-354d-9056-9b949199ef9e,f0e3e152-0b08-3819-b962-b043f63f6dc1,Kirby843 Rippin620,M,GENERAL PRACTICE,1010 VARNUM AVENUE,LOWELL,MA,018541915,42.6422606,-71.36626685573418,30,0
228ae5ed-9d88-3614-aebc-063100cd0c51,c656d426-a307-372e-85f4-add29b4f178b,Quincy153 Larkin917,M,GENERAL PRACTICE,174 ARMISTICE BLVD STE A,FALL RIVER,MA,027212367,41.7010642,-71.1546367,30,0
d3f75818-b8bf-372c-bf98-ed19a0a05a22,81b1ef2b-8d3c-3923-859d-ae56099e037a,Maryrose226 Bradtke547,F,GENERAL PRACTICE,19 VARNUM STREET,LOWELL,MA,018502132,42.6520846,-71.29979019978185,4,0
c3c15186-c409-33c7-84b9-aa96577a1b0d,2fa36ef4-0a5b-358e-b76f-f4ada6c48e8b,Donn979 Lindgren255,M,GENERAL PRACTICE,90 ROUTE 6A,SANDWICH,MA,025635301,41.76404705,-70.50066669296109,100,0
47b0cc30-67fa-3338-b811-92b646525298,ea8d287f-b3a9-3800-8798-788e334ee406,Shirly501 Kuphal363,F,GENERAL PRACTICE,81 HIGHLAND AVE,SWAMPSCOTT,MA,019072928,42.4699241,-70.9171507,2369,0
ba6aa45e-3825-386f-ba28-89f04be99c23,c7542447-e06e-32cb-b6db-243c23a0dbc2,Chantell995 Krajcik437,F,GENERAL PRACTICE,30 WARREN ST,BOSTON,MA,021353602,42.3501483,-71.14393324457691,2755,0
be2c591c-59fb-3b5a-95df-b08eb7385822,d9fe2c9c-135e-3da3-8de8-1a0ff165d886,Eldridge510 Marquardt819,M,GENERAL PRACTICE,1430 MAIN ST,WORCESTER,MA,016091121,42.2492003,-71.92931780325071,564,0
c2ce9e5c-e53e-37c2-855d-45d582a782da,50c47685-8125-3c50-8311-8bd7ba9e9108,Beth967 McKenzie376,F,GENERAL PRACTICE,4199 WASHINGTON ST,ROSLINDALE,MA,021311733,42.2871447,-71.1277526,401,0
1295751e-8d7b-339e-b181-3154e3f717da,8bf5325a-c11b-35c4-b07d-17a5aeba8353,Penni796 Okuneva707,F,GENERAL PRACTICE,815 WORCESTER STREET,SPRINGFIELD,MA,011511001,42.1018764,-72.5886727,179,0
bf469ec3-1c4d-358e-b9ba-ead51ad299e4,6dafa732-cdaa-37ab-a33c-b14878e841d7,September423 Howe413,F,GENERAL PRACTICE,400 BROOKSBY VILLAGE DRIVE,PEABODY,MA,019601488,42.55186794282506,-70.97276672693852,6,0
54a04443-5615-372d-8aa2-db67a2d0c6a4,87f3b181-1c52-3161-a15a-ea2d9a04b35f,Matha641 Gerhold939,F,GENERAL PRACTICE,565 TURNPIKE ST STE 71,NORTH ANDOVER,MA,018455936,42.664934200000005,-71.11635234067887,38,0
7efafc82-8d5a-30c0-b878-78dc7c673ec8,621bd7b5-3f4c-3555-8daa-f1216e352f33,Lashawnda573 Williamson769,F,GENERAL PRACTICE,34 AGASSIZ AVE,BELMONT,MA,024785023,42.38815185,-71.19406248191802,4,0
3bfc5d84-89a7-3509-a3a3-c48a417b9e8d,43e22208-dae0-3196-b30b-17b3c50679c2,Diego848 O'Kon634,M,GENERAL PRACTICE,147 PELHAM ST,METHUEN,MA,018442060,42.7288158,-71.20222773774655,230,0
f5015e95-fe97-3402-8861-dc3ce89c9616,0b2738b6-7911-3aa4-8b6e-7e1df7c14fe1,Kayleen757 Stokes453,F,GENERAL PRACTICE,888 N MAIN ST,BROCKTON,MA,023011668,42.1061239,-71.02807965450519,5,0
5a3e8fdd-6d1c-33c4-8b9c-48ff637d1288,46375470-1e20-3ddc-8dc5-010ba53826b6,Clara183 Reynolds644,F,GENERAL PRACTICE,40 WRIGHT ST,PALMER,MA,010691138,42.16934095,-72.34120457065711,1076,0
5d46f419-ec1e-3237-94bf-ac57d4b053f8,9d2a1656-0f4d-30d1-bc63-eb365a05529c,Lorene243 Ward668,F,GENERAL PRACTICE,235 N PEARL ST,BROCKTON,MA,023011794,42.09805395,-71.0609587194362,702,0
4c62c587-78ca-3539-914d-18df5b4bcad0,aba3e6f6-4562-342e-b90f-dd61b117f394,Norbert530 White193,M,GENERAL PRACTICE,438 CHESTNUT STREET,SPRINGFIELD,MA,011072008,42.11291091861002,-72.59692685125127,382,0
b3c098d9-6acd-3365-9ef6-c152ed7be181,a4b91172-69e7-3895-bd89-b9a0868de5c2,Shanita956 Wolff180,F,GENERAL PRACTICE,651 ORCHARD ST,NEW BEDFORD,MA,027441052,41.6149879,-70.93113851963673,567,0
d22c5d09-1a3c-3701-ba94-fca2b34ec18e,47fb5a56-bee5-3ecd-9958-706b20831c82,Karey608 Torp761,F,GENERAL PRACTICE,600 CUMMINGS CENTER  SUITE 270X,WOBURN,MA,018016356,42.4792618,-71.1522766,30,0
fca39cd9-7431-324f-ae75-e78d15310e87,30547c24-6d41-3a9d-8a21-cc3606224d38,Aurore252 Farrell962,F,GENERAL PRACTICE,1200 BRUSH HILL ROAD,MILTON,MA,021862337,42.23073215,-71.122659913074,4,0
73f8bad3-7520-3e02-b54e-e03bea60ea57,72f50aa0-d8c9-34dc-ac58-c428323f3bcd,Ricky354 Little434,M,GENERAL PRACTICE,55 FRUIT ST,BOSTON,MA,021142696,42.36286045,-71.06875296664998,653,0
35ad222c-b652-3eb7-9cee-b3d3784486a8,9203d0d2-ca7d-3421-9361-974402ffb561,Tamera164 Shields502,F,GENERAL PRACTICE,58 OLD NORTH RD,WORTHINGTON,MA,010989708,42.414246,-72.93841842197347,206,0
352abd75-68b3-3e32-bb24-0bfcd2e05e38,1cd20733-c6b9-31f9-b7c7-0c9357fcb560,Danilo179 Kassulke119,M,GENERAL PRACTICE,40 WALNUT ST,WELLESLEY,MA,024812102,42.32553365,-71.25238403429299,8,0
9c127c4a-5427-36e5-bf0f-49c4f8687724,ca8a919a-05f9-3687-bfb6-42800a70031e,Josue598 Flatley871,M,GENERAL PRACTICE,6111 OAK TREE BLVD STE 301,FRAMINGHAM,MA,017014613,42.3095704,-71.4413097,361,0
2580cd7b-1c47-336c-81ec-fd75f58cd037,eee00932-ca82-36bc-b7e8-e3fff6dbaeaa,Verónica383 Gonzales379,F,GENERAL PRACTICE,450 BROOKLINE AVE,WEYMOUTH,MA,021893141,42.2212188,-70.9391625,2027,0
